x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007
,,,,,,,,1177.6999999999,0.0062180762,1177.6999999999,0.0038777625,1177.6999999999,0.0019745876,1177.6999999999,0.0060534540
,,,,,,,,1177.7999999999,0.0061802872,1177.7999999999,0.0041249805,1177.7999999999,0.0020747962,1177.7999999999,0.0061524279
,,,,,,,,1177.8999999999,0.0061459054,1177.8999999999,0.0043812197,1177.8999999999,0.0021773581,1177.8999999999,0.0062430231
,,,,,,,,1177.9999999999,0.0061148587,1177.9999999999,0.0046462306,1177.9999999999,0.0022820273,1177.9999999999,0.0063248245
,,,,,,,,1178.0999999999,0.0060870506,1178.0999999999,0.0049197069,1178.0999999999,0.0023885402,1178.0999999999,0.0063974536
,,,,,,,,1178.1999999999,0.0060623619,1178.1999999999,0.0052012842,1178.1999999999,0.0024966157,1178.1999999999,0.0064605716
,,,,,,,,1178.2999999999,0.0060406509,1178.2999999999,0.005490539,1178.2999999999,0.0026059560,1178.2999999999,0.0065138817
,,,,,,,,1178.3999999999,0.0060217546,1178.3999999999,0.0057869878,1178.3999999999,0.0027162474,1178.3999999999,0.0065571319
,,,,,,,,1178.4999999999,0.0060054901,1178.4999999999,0.0060900868,1178.4999999999,0.0028271612,1178.4999999999,0.0065901167
,,,,,,,,1178.5999999999,0.0059916558,1178.5999999999,0.0063992323,1178.5999999999,0.002938355,1178.5999999999,0.0066126786
,,,,,,,,1178.6999999999,0.0059800327,1178.6999999999,0.0067137613,1178.6999999999,0.0030494738,1178.6999999999,0.0066247098
,,,,,,,,1178.7999999999,0.0059703861,1178.7999999999,0.0070329524,1178.7999999999,0.0031601519,1178.7999999999,0.0066261525
,,,,,,,,1178.8999999999,0.0059624672,1178.8999999999,0.007356028,1178.8999999999,0.0032700141,1178.8999999999,0.0066169999
,,,,,,,,1178.9999999999,0.0059560144,1178.9999999999,0.007682156,1178.9999999999,0.003378678,1178.9999999999,0.0065972957
,,,,,,,,1179.0999999999,0.0059507557,1179.0999999999,0.0080104529,1179.0999999999,0.0034857556,1179.0999999999,0.0065671345
,,,,,,,,1179.1999999999,0.0059464097,1179.1999999999,0.0083399869,1179.1999999999,0.0035908555,1179.1999999999,0.0065266601
,,,,,,,,1179.2999999999,0.0059426883,1179.2999999999,0.0086697818,1179.2999999999,0.0036935855,1179.2999999999,0.0064760651
,,,,,,,,1179.3999999999,0.0059392978,1179.3999999999,0.008998821,1179.3999999999,0.0037935541,1179.3999999999,0.0064155892
,,,,,,,,1179.4999999999,0.0059359413,1179.4999999999,0.0093260527,1179.4999999999,0.0038903736,1179.4999999999,0.0063455171
,,,,,,,,1179.5999999999,0.0059323205,1179.5999999999,0.0096503949,1179.5999999999,0.0039836622,1179.5999999999,0.0062661765
,,,,,,,,1179.6999999999,0.0059281372,1179.6999999999,0.0099707412,1179.6999999999,0.0040730467,1179.6999999999,0.0061779352
,,,,,,,,1179.7999999999,0.0059230956,1179.7999999999,0.0102859666,1179.7999999999,0.0041581647,1179.7999999999,0.0060811989
,,,,,,,,1179.8999999999,0.0059169041,1179.8999999999,0.0105949344,1179.8999999999,0.0042386675,1179.8999999999,0.0059764074
,,,,,,,,1179.9999999999,0.0059092769,1179.9999999999,0.0108965025,1179.9999999999,0.0043142221,1179.9999999999,0.0058640317
,,,,,,,,1180.0999999999,0.0058999357,1180.0999999999,0.0111895308,1180.0999999999,0.0043845139,1180.0999999999,0.0057445704
,,,,,,,,1180.1999999999,0.0058886116,1180.1999999999,0.0114728879,1180.1999999999,0.0044492491,1180.1999999999,0.0056185458
,,,,,,,,1180.2999999999,0.0058750465,1180.2999999999,0.0117454589,1180.2999999999,0.0045081568,1180.2999999999,0.0054865006
,,,,,,,,1180.3999999999,0.0058589949,1180.3999999999,0.0120061526,1180.3999999999,0.0045609911,1180.3999999999,0.0053489934
,,,,,,,,1180.4999999999,0.0058402249,1180.4999999999,0.0122539089,1180.4999999999,0.0046075331,1180.4999999999,0.0052065953
,,,,,,,,1180.5999999999,0.0058185199,1180.5999999999,0.0124877062,1180.5999999999,0.0046475931,1180.5999999999,0.0050598857
,,,,,,,,1180.6999999999,0.0057936795,1180.6999999999,0.0127065686,1180.6999999999,0.0046810115,1180.6999999999,0.0049094487
,,,,,,,,1180.7999999999,0.0057655209,1180.7999999999,0.0129095731,1180.7999999999,0.0047076612,1180.7999999999,0.0047558689
,,,,,,,,1180.8999999999,0.0057338798,1180.8999999999,0.0130958562,1180.8999999999,0.0047274482,1180.8999999999,0.004599728
,,,,,,,,1180.9999999999,0.0056986112,1180.9999999999,0.0132646205,1180.9999999999,0.0047403127,1180.9999999999,0.0044416011
,,,,,,,,1181.0999999999,0.0056595901,1181.0999999999,0.0134151405,1181.0999999999,0.0047462305,1181.0999999999,0.0042820534
,,,,,,,,1181.1999999999,0.0056167122,1181.1999999999,0.0135467687,1181.1999999999,0.0047452128,1181.1999999999,0.0041216370
,,,,,,,,1181.2999999999,0.0055698945,1181.2999999999,0.0136589403,1181.2999999999,0.0047373074,1181.2999999999,0.0039608877
,,,,,,,,1181.3999999999,0.0055190753,1181.3999999999,0.0137511778,1181.3999999999,0.0047225980,1181.3999999999,0.0038003225
,,,,,,,,1181.4999999999,0.0054642147,1181.4999999999,0.0138230953,1181.4999999999,0.0047012049,1181.4999999999,0.0036404368
,,,,,,,,1181.5999999999,0.0054052946,1181.5999999999,0.0138744012,1181.5999999999,0.004673284,1181.5999999999,0.0034817026
,,,,,,,,1181.6999999999,0.0053423185,1181.6999999999,0.0139049017,1181.6999999999,0.0046390266,1181.6999999999,0.0033245662
,,,,,,,,1181.7999999999,0.0052753116,1181.7999999999,0.013914502,1181.7999999999,0.0045986587,1181.7999999999,0.0031694464
,,,,,,,,1181.8999999999,0.0052043202,1181.8999999999,0.0139032077,1181.8999999999,0.0045524394,1181.8999999999,0.0030167337
,,,,,,,,1181.9999999999,0.0051294113,1181.9999999999,0.0138711255,1181.9999999999,0.0045006605,1181.9999999999,0.0028667886
,,,,,,,,1182.0999999999,0.0050506722,1182.0999999999,0.0138184629,1182.0999999999,0.0044436444,1182.0999999999,0.0027199411
,,,,,,,,1182.1999999999,0.0049682095,1182.1999999999,0.0137455269,1182.1999999999,0.0043817432,1182.1999999999,0.0025764899
,,,,,,,,1182.2999999999,0.0048821487,1182.2999999999,0.0136527229,1182.2999999999,0.0043153362,1182.2999999999,0.0024367026
,,,,,,,,1182.3999999999,0.0047926329,1182.3999999999,0.0135405516,1182.3999999999,0.0042448287,1182.3999999999,0.0023008152
,,,,,,,,1182.4999999999,0.0046998220,1182.4999999999,0.0134096065,1182.4999999999,0.0041706495,1182.4999999999,0.0021690325
,,,,,,,,1182.5999999999,0.0046038917,1182.5999999999,0.0132605698,1182.5999999999,0.0040932492,1182.5999999999,0.0020415289
,,,,,,,,1182.6999999999,0.0045050321,1182.6999999999,0.0130942081,1182.6999999999,0.0040130975,1182.6999999999,0.0019184484
,,,,,,,,1182.7999999999,0.0044034465,1182.7999999999,0.0129113679,1182.7999999999,0.0039306817,1182.7999999999,0.0017999061
,,,,,,,,1182.8999999999,0.0042993501,1182.8999999999,0.0127129694,1182.8999999999,0.0038465034,1182.8999999999,0.0016859889
,,,,,,,,1182.9999999999,0.0041929688,1182.9999999999,0.0125000016,1182.9999999999,0.0037610768,1182.9999999999,0.0015767567
,,,,,,,,1183.0999999999,0.0040845374,1183.0999999999,0.0122735151,1183.0999999999,0.0036749261,1183.0999999999,0.001472244
,,,,,,,,1183.1999999999,0.0039742987,1183.1999999999,0.0120346159,1183.1999999999,0.0035885833,1183.1999999999,0.0013724611
,,,,,,,,1183.2999999999,0.0038625013,1183.2999999999,0.0117844586,1183.2999999999,0.0035025852,1183.2999999999,0.0012773955
,,,,,,,,1183.3999999999,0.0037493987,1183.3999999999,0.0115242389,1183.3999999999,0.0034174718,1183.3999999999,0.0011870141
,,,,,,,,1183.4999999999,0.0036352476,1183.4999999999,0.0112551866,1183.4999999999,0.0033337835,1183.4999999999,0.0011012642
,,,,,,,,1183.5999999999,0.0035203065,1183.5999999999,0.0109785578,1183.5999999999,0.0032520588,1183.5999999999,0.0010200754
,,,,,,,,1183.6999999999,0.0034048340,1183.6999999999,0.0106956279,1183.6999999999,0.0031728322,1183.6999999999,0.0009433615
,,,,,,,,1183.7999999999,0.0032890876,1183.7999999999,0.0104076841,1183.7999999999,0.003096632,1183.7999999999,0.0008710221
,,,,,,,,1183.8999999999,0.0031733220,1183.8999999999,0.0101160176,1183.8999999999,0.0030239780,1183.8999999999,0.0008029441
,,,,,,,,1183.9999999999,0.0030577884,1183.9999999999,0.009821917,1183.9999999999,0.0029553796,1183.9999999999,0.0007390037
,,,,,,,,1184.0999999999,0.0029427324,1184.0999999999,0.0095266607,1184.0999999999,0.0028913337,1184.0999999999,0.0006790676
,,,,,,,,1184.1999999999,0.0028283931,1184.1999999999,0.0092315107,1184.1999999999,0.0028323228,1184.1999999999,0.0006229950
,,,,,,,,1184.2999999999,0.0027150024,1184.2999999999,0.0089377054,1184.2999999999,0.0027788130,1184.2999999999,0.0005706387
,,,,,,,,1184.3999999999,0.0026027831,1184.3999999999,0.0086464540,1184.3999999999,0.0027312525,1184.3999999999,0.0005218469
,,,,,,,,1184.4999999999,0.0024919485,1184.4999999999,0.0083589302,1184.4999999999,0.0026900695,1184.4999999999,0.0004764639
,,,,,,,,1184.5999999999,0.0023827014,1184.5999999999,0.008076267,1184.5999999999,0.0026556708,1184.5999999999,0.0004343323
,,,,,,,,1184.6999999999,0.0022752331,1184.6999999999,0.007799551,1184.6999999999,0.00262844,1184.6999999999,0.0003952933
,,,,,,,,1184.7999999999,0.0021697229,1184.7999999999,0.0075298185,1184.7999999999,0.0026087361,1184.7999999999,0.0003591881
,,,,,,,,1184.8999999999,0.0020663377,1184.8999999999,0.0072680505,1184.8999999999,0.002596892,1184.8999999999,0.0003258588
,,,,,,,,1184.9999999999,0.0019652310,1184.9999999999,0.0070151694,1184.9999999999,0.0025932126,1184.9999999999,0.0002951497
,,,,,,,,1185.0999999999,0.001866543,1185.0999999999,0.0067720350,1185.0999999999,0.0025979743,1185.0999999999,0.0002669073
,,,,,,,,1185.1999999999,0.0017704,1185.1999999999,0.0065394420,1185.1999999999,0.0026114227,1185.1999999999,0.0002409816
,,,,,,,,1185.2999999999,0.0016769145,1185.2999999999,0.0063181170,1185.2999999999,0.0026337719,1185.2999999999,0.0002172264
,,,,,,,,1185.3999999999,0.001586185,1185.3999999999,0.0061087168,1185.3999999999,0.0026652029,1185.3999999999,0.0001955
,,,,,,,,1185.4999999999,0.0014982960,1185.4999999999,0.0059118262,1185.4999999999,0.0027058628,1185.4999999999,0.0001756655
,,,,,,,,1185.5999999999,0.0014133185,1185.5999999999,0.0057279569,1185.5999999999,0.0027558633,1185.5999999999,0.0001575912
,,,,,,,,1185.6999999999,0.0013313094,1185.6999999999,0.0055575467,1185.6999999999,0.0028152796,1185.6999999999,0.0001411508
,,,,,,,,1185.7999999999,0.0012523128,1185.7999999999,0.0054009585,1185.7999999999,0.0028841498,1185.7999999999,0.0001262237
,,,,,,,,1185.8999999999,0.0011763598,1185.8999999999,0.0052584804,1185.8999999999,0.0029624735,1185.8999999999,0.0001126952
,,,,,,,,1185.9999999999,0.0011034689,1185.9999999999,0.0051303259,1185.9999999999,0.0030502113,1185.9999999999,0.0001004563
,,,,,,,,1186.0999999999,0.0010336472,1186.0999999999,0.0050166338,1186.0999999999,0.0031472837,1186.0999999999,0.0000894041
,,,,,,,,1186.1999999999,0.0009668901,1186.1999999999,0.0049174695,1186.1999999999,0.0032535708,1186.1999999999,0.0000794414
,,,,,,,,1186.2999999999,0.0009031826,1186.2999999999,0.0048328258,1186.2999999999,0.0033689117,1186.2999999999,0.0000704771
,,,,,,,,1186.3999999999,0.0008424999,1186.3999999999,0.0047626240,1186.3999999999,0.0034931040,1186.3999999999,0.0000624255
,,,,,,,,1186.4999999999,0.0007848077,1186.4999999999,0.004706716,1186.4999999999,0.0036259036,1186.4999999999,0.0000552069
,,,,,,,,1186.5999999999,0.0007300638,1186.5999999999,0.0046648854,1186.5999999999,0.0037670248,1186.5999999999,0.0000487469
,,,,,,,,1186.6999999999,0.0006782179,1186.6999999999,0.0046368501,1186.6999999999,0.0039161403,1186.6999999999,0.0000429762
,,,,,,,,1186.7999999999,0.0006292133,1186.7999999999,0.0046222643,1186.7999999999,0.0040728815,1186.7999999999,0.0000378308
,,,,,,,,1186.8999999999,0.0005829872,1186.8999999999,0.004620721,1186.8999999999,0.0042368391,1186.8999999999,0.0000332517
,,,,,,,,1186.9999999999,0.0005394717,1186.9999999999,0.0046317547,1186.9999999999,0.0044075640,1186.9999999999,0.0000291843
,,,,,,,,1187.0999999999,0.0004985947,1187.0999999999,0.0046548441,1187.0999999999,0.0045845682,1187.0999999999,0.0000255785
,,,,,,,,1187.1999999999,0.0004602806,1187.1999999999,0.0046894157,1187.1999999999,0.0047673258,1187.1999999999,0.0000223886
,,,,,,,,1187.2999999999,0.0004244512,1187.2999999999,0.0047348462,1187.2999999999,0.0049552752,1187.2999999999,0.0000195727
,,,,,,,,1187.3999999999,0.0003910265,1187.3999999999,0.0047904666,1187.3999999999,0.0051478202,1187.3999999999,0.0000170928
,,,,,,,,1187.4999999999,0.0003599254,1187.4999999999,0.0048555655,1187.4999999999,0.0053443325,1187.4999999999,0.0000149142
,,,,,,,,1187.5999999999,0.0003310665,1187.5999999999,0.0049293928,1187.5999999999,0.0055441542,1187.5999999999,0.0000130059
,,,,,,,,1187.6999999999,0.0003043692,1187.6999999999,0.0050111639,1187.6999999999,0.0057465998,1187.6999999999,0.0000113398
,,,,,,,,1187.7999999999,0.0002797536,1187.7999999999,0.0051000631,1187.7999999999,0.0059509599,1187.7999999999,0.0000098907
,,,,,,,,1187.8999999999,0.0002571421,1187.8999999999,0.0051952485,1187.8999999999,0.0061565038,1187.8999999999,0.0000086362
,,,,,,,,1187.9999999999,0.0002364594,1187.9999999999,0.0052958559,1187.9999999999,0.0063624833,1187.9999999999,0.0000075566
,,,,,,,,1188.0999999999,0.0002176335,1188.0999999999,0.0054010034,1188.0999999999,0.0065681362,1188.0999999999,0.0000066344
,,,,,,,,1188.1999999999,0.0002005959,1188.1999999999,0.0055097956,1188.1999999999,0.0067726904,1188.1999999999,0.0000058546
,,,,,,,,1188.2999999999,0.0001852827,1188.2999999999,0.0056213284,1188.2999999999,0.0069753678,1188.2999999999,0.0000052042
,,,,,,,,1188.3999999999,0.0001716348,1188.3999999999,0.005734694,1188.3999999999,0.007175389,1188.3999999999,0.0000046722
,,,,,,,,1188.4999999999,0.0001595982,1188.4999999999,0.0058489847,1188.4999999999,0.0073719773,1188.4999999999,0.0000042498
,,,,,,,,1188.5999999999,0.0001491251,1188.5999999999,0.0059632987,1188.5999999999,0.0075643636,1188.5999999999,0.0000039299
,,,,,,,,1188.6999999999,0.0001401736,1188.6999999999,0.0060767440,1188.6999999999,0.0077517913,1188.6999999999,0.0000037073
,,,,,,,,1188.7999999999,0.0001327088,1188.7999999999,0.0061884435,1188.7999999999,0.0079335207,1188.7999999999,0.0000035784
,,,,,,,,1188.8999999999,0.0001267026,1188.8999999999,0.0062975394,1188.8999999999,0.0081088338,1188.8999999999,0.0000035416
,,,,,,,,1188.9999999999,0.0001221346,1188.9999999999,0.006403198,1188.9999999999,0.0082770396,1188.9999999999,0.0000035971
,,,,,,,,1189.0999999999,0.000118992,1189.0999999999,0.006504614,1189.0999999999,0.0084374782,1189.0999999999,0.0000037467
,,,,,,,,1189.1999999999,0.0001172702,1189.1999999999,0.0066010147,1189.1999999999,0.0085895259,1189.1999999999,0.0000039942
,,,,,,,,1189.2999999999,0.0001169730,1189.2999999999,0.0066916643,1189.2999999999,0.0087325996,1189.2999999999,0.0000043452
,,,,,,,,1189.3999999999,0.0001181131,1189.3999999999,0.0067758678,1189.3999999999,0.0088661611,1189.3999999999,0.0000048074
,,,,,,,,1189.4999999999,0.0001207118,1189.4999999999,0.0068529744,1189.4999999999,0.0089897214,1189.4999999999,0.0000053907
,,,,,,,,1189.5999999999,0.0001248,1189.5999999999,0.0069223814,1189.5999999999,0.0091028444,1189.5999999999,0.0000061071
,,,,,,,,1189.6999999999,0.0001304179,1189.6999999999,0.0069835365,1189.6999999999,0.0092051509,1189.6999999999,0.0000069711
,,,,,,,,1189.7999999999,0.0001376154,1189.7999999999,0.0070359417,1189.7999999999,0.0092963216,1189.7999999999,0.0000079999
,,,,,,,,1189.8999999999,0.0001464524,1189.8999999999,0.0070791547,1189.8999999999,0.0093761001,1189.8999999999,0.0000092134
,,,,,,,,1189.9999999999,0.0001569990,1189.9999999999,0.0071127915,1189.9999999999,0.0094442959,1189.9999999999,0.0000106346
,,,,,,,,1190.0999999999,0.0001693355,1190.0999999999,0.0071365280,1190.0999999999,0.0095007861,1190.0999999999,0.0000122900
,,,,,,,,1190.1999999999,0.0001835526,1190.1999999999,0.0071501013,1190.1999999999,0.0095455178,1190.1999999999,0.0000142097
,,,,,,,,1190.2999999999,0.0001997518,1190.2999999999,0.0071533104,1190.2999999999,0.009578509,1190.2999999999,0.0000164278
,,,,,,,,1190.3999999999,0.0002180454,1190.3999999999,0.0071460167,1190.3999999999,0.0095998498,1190.3999999999,0.0000189827
,,,,,,,,1190.4999999999,0.0002385567,1190.4999999999,0.0071281441,1190.4999999999,0.009609703,1190.4999999999,0.0000219178
,,,,,,,,1190.5999999999,0.0002614199,1190.5999999999,0.0070996788,1190.5999999999,0.009608304,1190.5999999999,0.0000252813
,,,,,,,,1190.6999999999,0.0002867806,1190.6999999999,0.0070606677,1190.6999999999,0.0095959605,1190.6999999999,0.0000291274
,,,,,,,,1190.7999999999,0.0003147955,1190.7999999999,0.0070112181,1190.7999999999,0.009573052,1190.7999999999,0.0000335164
,,,,,,,,1190.8999999999,0.0003456329,1190.8999999999,0.0069514954,1190.8999999999,0.0095400279,1190.8999999999,0.000038515
,,,,,,,,1190.9999999999,0.0003794725,1190.9999999999,0.0068817213,1190.9999999999,0.0094974066,1190.9999999999,0.0000441974
,,,,,,,,1191.0999999999,0.0004165055,1191.0999999999,0.0068021715,1191.0999999999,0.009445773,1191.0999999999,0.0000506456
,,,,,,,,1191.1999999999,0.0004569347,1191.1999999999,0.0067131728,1191.1999999999,0.0093857763,1191.1999999999,0.0000579497
,,,,,,,,1191.2999999999,0.0005009747,1191.2999999999,0.0066151002,1191.2999999999,0.0093181275,1191.2999999999,0.0000662093
,,,,,,,,1191.3999999999,0.0005488515,1191.3999999999,0.0065083737,1191.3999999999,0.0092435960,1191.3999999999,0.0000755332
,,,,,,,,1191.4999999999,0.0006008029,1191.4999999999,0.0063934547,1191.4999999999,0.0091630064,1191.4999999999,0.0000860410
,,,,,,,,1191.5999999999,0.0006570786,1191.5999999999,0.0062708421,1191.5999999999,0.0090772352,1191.5999999999,0.0000978632
,,,,,,,,1191.6999999999,0.0007179398,1191.6999999999,0.0061410689,1191.6999999999,0.008987207,1191.6999999999,0.000111142
,,,,,,,,1191.7999999999,0.0007836594,1191.7999999999,0.0060046979,1191.7999999999,0.0088938902,1191.7999999999,0.0001260322
,,,,,,,,1191.8999999999,0.0008545221,1191.8999999999,0.0058623175,1191.8999999999,0.0087982938,1191.8999999999,0.000142702
,,,,,,,,1191.9999999999,0.0009308241,1191.9999999999,0.0057145383,1191.9999999999,0.0087014624,1191.9999999999,0.0001613333
,,,,,,,,1192.0999999999,0.0010128736,1192.0999999999,0.0055619881,1192.0999999999,0.0086044728,1192.0999999999,0.0001821229
,,,,,,,,1192.1999999999,0.00110099,1192.1999999999,0.0054053088,1192.1999999999,0.0085084294,1192.1999999999,0.000205283
,,,,,,,,1192.2999999999,0.0011955046,1192.2999999999,0.0052451519,1192.2999999999,0.0084144601,1192.2999999999,0.0002310417
,,,,,,,,1192.3999999999,0.0012967604,1192.3999999999,0.0050821751,1192.3999999999,0.0083237125,1192.3999999999,0.0002596441
,,,,,,,,1192.4999999999,0.001405112,1192.4999999999,0.0049170385,1192.4999999999,0.0082373498,1192.4999999999,0.0002913528
,,,,,,,,1192.5999999999,0.0015209254,1192.5999999999,0.0047504014,1192.5999999999,0.0081565468,1192.5999999999,0.0003264481
,,,,,,,,1192.6999999999,0.0016445788,1192.6999999999,0.0045829188,1192.6999999999,0.0080824863,1192.6999999999,0.0003652292
,,,,,,,,1192.7999999999,0.0017764618,1192.7999999999,0.0044152393,1192.7999999999,0.0080163557,1192.7999999999,0.0004080141
,,,,,,,,1192.8999999999,0.0019169759,1192.8999999999,0.0042480016,1192.8999999999,0.0079593436,1192.8999999999,0.0004551406
,,,,,,,,1192.9999999999,0.0020665347,1192.9999999999,0.0040818331,1192.9999999999,0.0079126366,1192.9999999999,0.0005069661
,,,,,,,,1193.0999999999,0.0022255637,1193.0999999999,0.0039173474,1193.0999999999,0.0078774164,1193.0999999999,0.0005638683
,,,,,,,,1193.1999999999,0.0023945009,1193.1999999999,0.0037551431,1193.1999999999,0.0078548571,1193.1999999999,0.0006262452
